0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.4961832061068702,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5269702842377261,0.5269702842377261,0.5200258397932817,0.5100129198966408,0.5138888888888888,0.5138888888888888,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,0.5,0.5,0.5226960110041265,0.5295735900962861,0.5302613480055021,0.5302613480055021,0.5302613480055021,0.530949105914718,0.530949105914718,0.5316368638239339,0.5316368638239339,0.5316368638239339,0.5323246217331499,0.5323246217331499,0.5343878954607978,0.5357634112792298,0.5364511691884457,0.5364511691884457,0.5371389270976616,
0.5,0.5,0.5,0.5,0.5178062678062678,0.5227920227920229,0.5235042735042735,0.5256410256410257,0.5256410256410257,0.5256410256410257,0.5263532763532763,0.5270655270655271,0.5270655270655271,0.5277777777777778,0.5284900284900285,0.5292022792022792,0.5292022792022792,0.5292022792022792,0.5292022792022792,0.5292022792022792,
0.5,0.5,0.5,0.5225988700564972,0.5317796610169492,0.5338983050847458,0.5338983050847458,0.5353107344632768,0.5353107344632768,0.5360169491525424,0.5374293785310734,0.538135593220339,0.5388418079096045,0.5402542372881356,0.5412826420890937,0.5423728813559322,0.5437853107344632,0.5451977401129944,0.54590395480226,0.54590395480226,
0.5,0.5,0.5,0.5196629213483146,0.5273876404494382,0.5280898876404494,0.5287921348314606,0.5287921348314606,0.5287921348314606,0.5287921348314606,0.5287921348314606,0.5287921348314606,0.5308988764044944,0.5316011235955056,0.5333226571562127,0.5336396963348972,0.5357464379079309,0.5378531794809647,0.5385554266719759,0.5406621682450096,
0.5,0.5,0.5,0.5,0.5141158989598811,0.5230312035661218,0.5230312035661218,0.524517087667162,0.5260029717682021,0.5274888558692422,0.5289747399702823,0.5304606240713224,0.5304606240713224,0.5319465081723626,0.5326894502228826,0.5338013627457627,0.5345443047962827,0.5360301888973228,0.537516072998363,0.5382590150488831,
